loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),state(N)
2017-10-22 00:12:07.198 -0700,315,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.14615,50.17902374267578,-1.053726196289062,7.603591918945312,328.6648864746094,315.1472778320312,16,59561.87290241667,0.0217742919921875,0.005096435546875,-0.9232940673828125,59561.86028541667,0.09497444974273282,-0.01003985099348972,0.08207569531904303,59561.87096741667,1.645096818419473,0.02349079471252593,-0.003482130988609224,0.0002684655482880771,0.005897496826946735,-0.0009682562085799873,0.0009560878970660269,0.0006682671955786645,0.07929262518882751,XArbitraryCorrectedZVertical,-0.009792241267859936,0.006714945659041405,0.7328164577484131,0.6803227663040161,0.02348849177360535,0.003482123836874962,-0.9997180700302124,29.49413871765137,28.85127258300781,-13.71093654632568,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.257 -0700,316,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.205375,50.13939666748047,-0.58990478515625,7.463272094726562,328.6649475097656,315.1473388671875,16,59561.93179641667,0.0152587890625,0.001434326171875,-0.91680908203125,59561.92449541667,0.08829470909659608,0.009145827815550119,0.08042959544926506,59561.93519441667,1.645057179115841,0.0233609198454078,-0.00334478221093834,0.001735623693093657,-0.004914122633635998,-0.002041534055024385,-0.005963645409792662,0.0001342278119409457,0.07825854420661926,XArbitraryCorrectedZVertical,-0.009697802364826202,0.006721287034451962,0.7328042387962341,0.6803371906280518,0.0233586635440588,0.003344775876030326,-0.9997215270996094,29.49259567260742,28.85125160217285,-13.71428871154785,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.317 -0700,317,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.265167,49.95450592041016,-0.05982208251953125,7.692916870117188,328.6648254394531,315.147216796875,16,59561.99070941667,0.024627685546875,0.0023345947265625,-0.923187255859375,59561.98873441667,0.09381517572022133,-0.01485910730209711,0.07712221569149565,59561.96734141667,1.645049017403006,0.02330382173846937,-0.003215331593498642,-0.001205825945362449,0.01791044138371944,-0.002404625760391355,0.0003190132265444845,-0.0003314147470518947,0.07439982146024704,XArbitraryCorrectedZVertical,-0.009632820263504982,0.006749336142092943,0.7328023314476013,0.6803399324417114,0.02330159209668636,0.003215325996279716,-0.9997233152389526,29.48866844177246,28.84906959533691,-13.72732925415039,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.392 -0700,318,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.385157,49.67713928222656,1.093097686767578,8.088363647460938,328.6646728515625,315.1470642089844,16,59562.04961341667,0.025909423828125,0.0040740966796875,-0.926025390625,59562.05297441667,0.08726007101310029,-0.004091414382688734,0.08058059668307255,59562.03155041667,1.644871749093479,0.02326073689055733,-0.003264268249131565,0.001731703756377101,-0.004914510995149612,-0.0007919258205220103,-0.003696748055517673,0.0004131054156459868,0.07456851750612259,XArbitraryCorrectedZVertical,-0.009633084759116173,0.006717602722346783,0.7327420115470886,0.6804051995277405,0.0232585147023201,0.003264262340962887,-0.9997241497039795,29.4873161315918,28.85464668273926,-13.71851062774658,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.433 -0700,319,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.385157,49.67713928222656,1.093097686767578,8.088363647460938,328.6646728515625,315.1470642089844,16,59562.10852041667,0.017242431640625,0.00201416015625,-0.927215576171875,59562.08507641667,0.09523623847788761,-0.02446859146343002,0.08102294774013472,59562.09579041667,1.644811587201749,0.02328507404396054,-0.003416117388042943,-0.003422536188736558,-0.0001463381195208058,-0.002214089501649141,0.004518680274486542,0.005189846269786358,0.07690203934907913,XArbitraryCorrectedZVertical,-0.009693457745015621,0.006670538801699877,0.7327207326889038,0.6804277300834656,0.02328283339738846,0.003416110761463642,-0.9997230768203735,29.48192024230957,28.85637283325195,-13.72646522521973,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.492 -0700,320,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.444497,49.55828857421875,1.291881561279297,8.381744384765625,328.6650390625,315.1474304199219,16,59562.16741241667,0.0225677490234375,0.005828857421875,-0.9229888916015625,59562.14931841667,0.09474328736011393,0.004390221056995624,0.07688998804444074,59562.16002941667,1.644687000975303,0.02312745920531012,-0.003554737925459644,0.004398265387862921,-0.01210740208625793,-0.000637175515294075,-0.002861578715965152,-0.0008234071428887546,0.07278534024953842,XArbitraryCorrectedZVertical,-0.009682463482022285,0.006566732190549374,0.7326784729957581,0.6804744005203247,0.02312525175511837,0.003554730443283916,-0.9997262358665466,29.47993469238281,28.86572265625,-13.7110710144043,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.551 -0700,321,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.503909,49.39981079101562,1.185863494873047,8.458282470703125,328.665771484375,315.1481628417969,16,59562.22634041667,0.021759033203125,0.0021820068359375,-0.926849365234375,59562.21354841667,0.09085400690416222,0.007964715872099978,0.08050123448258818,59562.19214541667,1.644624914845212,0.0231113231126071,-0.003527045501483079,0.008099788799881935,-0.006063426379114389,-0.0006343541317619383,0.0002978600678034127,0.002347595058381557,0.07695145905017853,XArbitraryCorrectedZVertical,-0.00966692715883255,0.006571687292307615,0.7326575517654419,0.6804970502853394,0.02310912124812603,0.003527038265019655,-0.9997267127037048,29.4760684967041,28.86577796936035,-13.71926307678223,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.610 -0700,322,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.563658,49.00359344482422,1.318378448486328,8.585861206054688,328.6668090820312,315.1492004394531,16,59562.28523941667,0.02117919921875,0.001708984375,-0.9221038818359375,59562.27779741667,0.07975261990016691,-0.01016741640970452,0.08049564184429903,59562.28847841667,1.644525157118242,0.02316575731555595,-0.003463293134853431,-0.002428239677101374,0.01549512520432472,-0.002395062707364559,-0.0008399385260418057,0.0007023624493740499,0.07777439802885056,XArbitraryCorrectedZVertical,-0.009664847515523434,0.006614045705646276,0.7326236367225647,0.6805331707000732,0.02316354587674141,0.003463286207988858,-0.9997256994247437,29.47311973571777,28.86732864379883,-13.72234153747559,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.669 -0700,323,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.621641,49.22810363769531,1.199108123779297,8.420028686523438,328.6680603027344,315.1504516601562,16,59562.34413941667,0.017425537109375,0.004150390625,-0.9239501953125,59562.30990341667,0.0925978447859461,-0.01847754427518777,0.07963863660551153,59562.32061341667,1.644477753724136,0.02294726211927819,-0.003133487538672539,-0.004751017317175865,0.00344925350509584,-0.00228693732060492,-0.0001332462270511314,0.002085021929815412,0.08042029291391373,XArbitraryCorrectedZVertical,-0.009472434408962727,0.00666073989123106,0.7326100468635559,0.6805500984191895,0.02294513583183289,0.003133482299745083,-0.9997318387031555,29.47029876708984,28.86300468444824,-13.73748207092285,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.727 -0700,324,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.681196,49.34695434570312,1.450893402099609,8.585845947265625,328.6696166992188,315.1520080566406,16,59562.40306441667,0.031524658203125,0.00897216796875,-0.9318695068359375,59562.37414141667,0.08670000823585662,0.02717116733764243,0.0814059103048881,59562.38484841667,1.644442233362458,0.0232883436380175,-0.003380827300438228,-0.002023840788751841,-0.007322055287659168,0.0003494345583021641,-0.00306821009144187,0.0049504772759974,0.07310264557600021,XArbitraryCorrectedZVertical,-0.009681415744125843,0.006686368491500616,0.7325952053070068,0.6805628538131714,0.02328610606491566,0.003380820853635669,-0.9997231364250183,29.47284507751465,28.86936187744141,-13.71864986419678,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.791 -0700,325,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.740881,49.00359344482422,1.715927124023438,9.121627807617188,328.6712951660156,315.1536865234375,16,59562.46196741667,0.0228424072265625,0.0045318603515625,-0.9344024658203125,59562.43835041667,0.09532758490327732,-0.02927799407600412,0.07984023790003052,59562.44906141667,1.644446850351671,0.0230486268846268,-0.003729289146780313,-0.002088145585730672,-0.003714327700436115,0.0003018814313691109,0.003274983959272504,0.003976406995207071,0.07843227684497833,XArbitraryCorrectedZVertical,-0.009712193161249161,0.006477129179984331,0.7325963377952576,0.68056321144104,0.02304642647504807,0.003729280550032854,-0.9997274279594421,29.47018432617188,28.87249755859375,-13.71776962280273,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.846 -0700,326,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.80055,49.01682281494141,1.941219329833984,9.312957763671875,328.6725463867188,315.1549377441406,16,59562.52088641667,0.0224456787109375,-0.002838134765625,-0.9212493896484375,59562.50258941667,0.09076878574927968,0.01277438480078308,0.08043625335199026,59562.51330141667,1.644429937191141,0.02320003882647956,-0.003523351506747959,0.000399391574319452,-8.54041863931343e-05,-0.00218622200191021,0.0007279668352566659,-0.00655984366312623,0.06939631700515747,XArbitraryCorrectedZVertical,-0.009697525762021542,0.006604171358048916,0.7325907945632935,0.6805681586265564,0.02319781295955181,0.003523344174027443,-0.9997246861457825,29.47189712524414,28.87187385559082,-13.71539688110352,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.904 -0700,327,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.860286,49.00360870361328,2.033981323242188,9.555343627929688,328.6741333007812,315.1565246582031,16,59562.57982541667,0.028350830078125,0.0079193115234375,-0.9291229248046875,59562.56682941667,0.09483143799219557,-0.00162266405218528,0.08071428736979452,59562.57754041667,1.644290312820855,0.02368995734880377,-0.002925559940763546,0.009285406209528446,-9.374639375892002e-06,-0.001990809570997953,0.001260479679331183,-0.003139178035780787,0.07990006357431412,XArbitraryCorrectedZVertical,-0.009673082269728184,0.006990533787757158,0.7325436472892761,0.6806154251098633,0.02368764020502567,0.002925555687397718,-0.9997151494026184,29.47434997558594,28.86991691589355,-13.7142391204834,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:07.964 -0700,328,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.919989,48.84513854980469,1.848445892333984,10.32069396972656,328.6760559082031,315.158447265625,16,59562.63873841667,0.0294189453125,0.0004119873046875,-0.927734375,59562.63106741667,0.0824274988990425,-0.01856356437839733,0.0831601345149233,59562.64178041667,1.644279754741481,0.02434737922822312,-0.003225597041534271,0.01308619603514671,2.470300569257233e-05,-0.0006592661375179887,0.001640869886614382,0.005807611159980297,0.07587029039859772,XArbitraryCorrectedZVertical,-0.0100159402936697,0.007104413583874702,0.7325354218482971,0.6806181073188782,0.02434484660625458,0.003225591499358416,-0.9996984004974365,29.4846305847168,28.87310409545898,-13.68542194366455,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.034 -0700,329,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656327.979579,48.77909851074219,2.153240203857422,11.66011047363281,328.6782836914062,315.1606750488281,16,59562.69765341667,0.0219879150390625,0.0106048583984375,-0.9230499267578125,59562.69530341667,0.08583288298492682,0.005517803462535173,0.07792755560513562,59562.67388341667,1.644301400406712,0.0243135667523229,-0.003693474219205918,0.006953676696866751,-0.01205313764512539,-0.0006344921421259642,-0.003436982166022062,0.00154029845725745,0.08812230080366135,XArbitraryCorrectedZVertical,-0.01016284618526697,0.006921422202140093,0.7325407266616821,0.6806121468544006,0.02431100606918335,0.003693465841934085,-0.9996976256370544,29.48511695861816,28.8778247833252,-13.67440223693848,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.081 -0700,330,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656328.039326,48.84513854980469,2.007480621337891,13.17811584472656,328.6802368164062,315.1626281738281,16,59562.75658341667,0.0170135498046875,-0.0041046142578125,-0.9112701416015625,59562.72741241667,0.09100926919571384,-0.0004519384369864467,0.07936726049043245,59562.73812441667,1.644165632053481,0.02407674548093243,-0.004125867172184806,-0.01116925198584795,0.008238136768341064,-0.002545413793995976,-0.00521435122936964,0.001580931013450027,0.08589856326580048,XArbitraryCorrectedZVertical,-0.0102227907627821,0.006683144718408585,0.7324936389923096,0.6806643009185791,0.02407421357929707,0.004125855397433043,-0.9997016787528992,29.47573471069336,28.88636779785156,-13.6765775680542,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.141 -0700,331,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656326.999292,37.77187057774307,-122.4193639868148,13.63339,0,138.515625,4,30,-9999,1508656328.099076,49.05644989013672,0.9208221435546875,14.7598876953125,328.6825866699219,315.1649780273438,16,59562.81551241667,0.0184173583984375,-0.0027618408203125,-0.936767578125,59562.79165241667,0.09617953013599367,-0.006421946652617075,0.08205465634643141,59562.80233341667,1.64406278912276,0.02330755140012597,-0.003066663929080495,0.002946417545899749,-0.001267346320673823,0.001633486361242831,-0.008244906552135944,-0.007705331314355135,0.08279253542423248,XArbitraryCorrectedZVertical,-0.009580260142683983,0.006809803657233715,0.7324674129486084,0.6807006001472473,0.02330533228814602,0.003066659206524491,-0.9997236728668213,29.46644020080566,28.88148498535156,-13.70687866210938,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.200 -0700,332,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656327.999259,37.77187057774307,-122.4193639868148,13.63306,0,138.515625,4,30,-9999,1508656328.194518,49.18850708007812,-1.385036468505859,16.90290832519531,328.6864013671875,315.1687927246094,16,59562.87442341667,0.0195465087890625,0.00823974609375,-0.9285430908203125,59562.85586041667,0.09726902933794508,0.004410993713498242,0.07944076373651864,59562.86657241667,1.644026950649963,0.02286883612545239,-0.002815591454756077,-0.002051590476185083,-0.004918471910059452,-0.0009231434669345617,-0.007806326728314161,-0.0008777217590250075,0.07636419683694839,XArbitraryCorrectedZVertical,-0.009334016591310501,0.006752608343958855,0.7324584126472473,0.6807143092155457,0.02286675199866295,0.002815587678924203,-0.9997345805168152,29.45726013183594,28.87307929992676,-13.74427127838135,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.268 -0700,333,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656327.999259,37.77187057774307,-122.4193639868148,13.63306,0,138.515625,4,30,-9999,1508656328.249179,49.16209411621094,-3.372840881347656,17.64277648925781,328.6890258789062,315.1714172363281,16,59562.93334141667,0.0245361328125,0.0089569091796875,-0.9346771240234375,59562.92009041667,0.09363541234664098,-0.006443518257446717,0.08324695356645988,59562.89870141667,1.644003839913012,0.02284660234794262,-0.003041417804955655,-0.0008827397250570357,0.001104540773667395,-0.002223416697233915,-0.002962307538837194,0.007136198692023754,0.06754446029663086,XArbitraryCorrectedZVertical,-0.009402655996382236,0.006662442814558744,0.7324496507644653,0.6807236671447754,0.02284450829029083,0.003041413147002459,-0.9997344017028809,29.45553207397461,28.87334060668945,-13.74742794036865,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.317 -0700,334,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656327.999259,37.77187057774307,-122.4193639868148,13.63306,0,138.515625,4,30,-9999,1508656328.308101,49.20172119140625,-4.578784942626953,17.37489318847656,328.6913757324219,315.1737670898438,16,59562.99228341667,0.018035888671875,-0.004913330078125,-0.942840576171875,59562.98434041667,0.08590292412159591,0.001910818082131854,0.07672860048238193,59562.99505141667,1.643866991512672,0.02276445050356388,-0.003822131364949945,0.006637955084443092,0.005977754481136799,-0.0008736125892028213,-0.000438709685113281,0.0004655978409573436,0.05593171715736389,XArbitraryCorrectedZVertical,-0.00963785033673048,0.006349214352667332,0.7323999404907227,0.680776834487915,0.02276231721043587,0.003822122002020478,-0.9997336268424988,29.44950103759766,28.89266967773438,-13.71971225738525,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.376 -0700,335,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656327.999259,37.77187057774307,-122.4193639868148,13.63306,0,138.515625,4,30,-9999,1508656328.367587,49.17530822753906,-5.665447235107422,17.0687255859375,328.6939392089844,315.1763305664062,16,59563.05120141667,0.020233154296875,-0.004669189453125,-0.9493865966796875,59563.01644441667,0.08989846470504179,-0.01008246157093099,0.08196490781769573,59563.02714141667,1.643837513811461,0.02265209607110516,-0.002926000425206788,-0.0009021061123348773,0.002306678332388401,-0.002237581415101886,-0.0003264537663199008,-0.01067746058106422,0.04856729879975319,XArbitraryCorrectedZVertical,-0.009291588328778744,0.006639283150434494,0.7323944568634033,0.6807848215103149,0.02265006117522717,0.002925996202975512,-0.9997391700744629,29.44729804992676,28.8862361907959,-13.73797416687012,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.435 -0700,336,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656327.999259,37.77187057774307,-122.4193639868148,13.63306,0,138.515625,4,30,-9999,1508656328.427311,49.22813415527344,-6.275035858154297,16.20130920410156,328.6964111328125,315.1788024902344,16,59563.11013541667,0.0257415771484375,0.00592041015625,-0.96258544921875,59563.11278841667,0.09103962923214075,-0.002857305533546015,0.08189513299713566,59563.09139541667,1.643850302382248,0.02269166367956725,-0.0018579103266747,0.0004652588104363531,-0.0036952153313905,0.0003675514890346676,0.004058980382978916,-0.003887327155098319,0.045456163585186,XArbitraryCorrectedZVertical,-0.008942564949393272,0.007043837103992701,0.7324032187461853,0.6807760000228882,0.02268967777490616,0.001857909257523715,-0.9997408390045166,29.44922828674316,28.86528205871582,-13.77781677246094,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.514 -0700,337,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656327.999259,37.77187057774307,-122.4193639868148,13.63306,0,138.515625,4,30,-9999,1508656328.487364,49.59793853759766,-6.169017791748047,15.43592834472656,328.6983337402344,315.1807250976562,16,59563.16905841667,0.0198974609375,0.0068359375,-0.9679107666015625,59563.14490941667,0.08980711827965207,-0.005273058958356892,0.08314761765779993,59563.15563541667,1.643838616003567,0.02281627963595673,-0.002606239763735552,0.001647504977881908,0.001125766430050135,0.0003313398628961295,-0.001345105236396194,0.008685266599059105,0.03518249094486237,XArbitraryCorrectedZVertical,-0.009242875501513481,0.006812263745814562,0.7323954701423645,0.680782675743103,0.02281422168016434,0.002606236841529608,-0.9997363090515137,29.45040702819824,28.87169075012207,-13.76185989379883,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.553 -0700,338,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656327.999259,37.77187057774307,-122.4193639868148,13.63306,0,138.515625,4,30,-9999,1508656328.546647,49.86208343505859,-6.407558441162109,15.23184204101562,328.7001953125,315.1825866699219,16,59563.22798841667,0.0209197998046875,0.00341796875,-0.98583984375,59563.20916341667,0.09249131834234293,-0.01246545811433389,0.0795574101922641,59563.21984441667,1.643731556361045,0.02238181561368855,-0.003639784747101609,0.0005922270938754082,-0.009706731885671616,-0.004540042486041784,-0.00544254295527935,0.003165643662214279,0.02517931722104549,XArbitraryCorrectedZVertical,-0.009435237385332584,0.006286386866122484,0.7323564887046814,0.6808270215988159,0.02237979881465435,0.003639776725322008,-0.9997429251670837,29.44337272644043,28.89322280883789,-13.73169612884521,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.612 -0700,339,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656327.999259,37.77187057774307,-122.4193639868148,13.63306,0,138.515625,4,30,-9999,1508656328.604986,49.86207580566406,-6.540081024169922,14.79815673828125,328.7022705078125,315.1846618652344,16,59563.28691741667,0.020782470703125,-0.0027618408203125,-0.98358154296875,59563.27337241667,0.09078689524469222,0.0103684850720055,0.08545950780009771,59563.28408341667,1.643662083181638,0.02237372818500152,-0.002617452680439628,0.005456640385091305,0.001155984471552074,0.0004165648424532264,-0.001070515485480428,-0.01279506180435419,0.01077839825302362,XArbitraryCorrectedZVertical,-0.009084043093025684,0.00665831845253706,0.7323373556137085,0.6808488368988037,0.02237178571522236,0.002617449732497334,-0.9997463226318359,29.43848609924316,28.88868141174316,-13.75170707702637,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:12:08.673 -0700,340,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656327.999259,37.77187057774307,-122.4193639868148,13.63306,0,138.515625,4,30,-9999,1508656328.664333,49.78282165527344,-6.540088653564453,14.26240539550781,328.7037353515625,315.1861267089844,16,59563.34584741667,0.0267333984375,0.0054931640625,-0.9969635009765625,59563.33761141667,0.08728137630182092,-0.005293831614859509,0.08059684196572203,59563.34832341667,1.643758467274701,0.02220322158149296,-0.002071171065615565,0.003022104734554887,-0.004877545870840549,0.001690821722149849,0.003296087495982647,0.001117918407544494,0.004939362406730652,XArbitraryCorrectedZVertical,-0.008835974149405956,0.006799884606152773,0.7323732376098633,0.6808121204376221,0.02220134995877743,0.002071169670671225,-0.9997513890266418,29.44051551818848,28.87086296081543,-13.78474235534668,2,59555.79092566667,stationary,2,2017-10-22 00:12:01.111 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
